region_psgc,province_psgc,city_muni_psgc,barangay_psgc,barangay_name,latitude,longitude
040000000,042100000,042120000,042120007,Calibuyo,14.358979,120.808651
040000000,042100000,042120000,042120008,Capipisa,14.353024,120.791201
040000000,042100000,042120000,042120009,Daang Amaya I,14.390221,120.853004
040000000,042100000,042120000,042120010,Halayhay,14.371476,120.814541
040000000,042100000,042120000,042120011,Julugan I,14.405567,120.844938
040000000,042100000,042120000,042120012,Mulawin,14.383306,120.850908
040000000,042100000,042120000,042120015,Paradahan I,14.318709,120.858244
040000000,042100000,042120000,042120016,Barangay I,14.400529,120.858225
040000000,042100000,042120000,042120017,Barangay II,14.399318,120.857308
040000000,042100000,042120000,042120018,Barangay III,14.398856,120.856341
040000000,042100000,042120000,042120019,Barangay IV,14.396574,120.859418
040000000,042100000,042120000,042120020,Punta I,14.355236,120.855590
040000000,042100000,042120000,042120021,Sahud Ulan,14.358615,120.830792
040000000,042100000,042120000,042120022,Sanja Mayor,14.374992,120.854926
040000000,042100000,042120000,042120023,Santol,14.373336,120.867989
040000000,042100000,042120000,042120024,Tanauan,14.310949,120.828496
040000000,042100000,042120000,042120026,Tres Cruses,14.334797,120.831376
040000000,042100000,042120000,042120027,Lambingan,14.345624,120.806972
040000000,042100000,042120000,042120028,Amaya II,14.376252,120.833885
040000000,042100000,042120000,042120029,Amaya III,14.389819,120.836608
040000000,042100000,042120000,042120030,Amaya IV,14.383779,120.831294
040000000,042100000,042120000,042120031,Amaya V,14.388142,120.830847
040000000,042100000,042120000,042120032,Amaya VI,14.386555,120.830253
040000000,042100000,042120000,042120033,Amaya VII,14.387420,120.827900
040000000,042100000,042120000,042120034,Daang Amaya II,14.394499,120.849134
040000000,042100000,042120000,042120035,Daang Amaya III,14.395107,120.855179
040000000,042100000,042120000,042120036,Julugan II,14.403790,120.847014
040000000,042100000,042120000,042120037,Julugan III,14.407986,120.844411
040000000,042100000,042120000,042120038,Julugan IV,14.402740,120.842352
040000000,042100000,042120000,042120039,Julugan V,14.401608,120.846831
040000000,042100000,042120000,042120040,Julugan VI,14.399723,120.844400
040000000,042100000,042120000,042120041,Julugan VII,14.400307,120.841619
040000000,042100000,042120000,042120042,Julugan VIII,14.396021,120.841318
